BreedID,Type,BreedName,,,,,Breed1,Breed2,,,Breed
,,,,,,,243,266,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,254,266,,,
,,,,,,,242,0,,,
,,,,,,,109,0,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,266,264,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,254,266,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,141,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,206,109,,,
,,,,,,,307,0,,,
,,,,,,,292,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,294,0,,,
,,,,,,,307,0,,,
,,,,,,,285,265,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,265,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,264,265,,,
,,,,,,,283,247,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,218,0,,,
,,,,,,,266,299,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,265,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,276,0,,,
,,,,,,,265,0,,,
,,,,,,,152,0,,,
,,,,,,,307,218,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,243,0,,,
,,,,,,,307,0,,,
,,,,,,,265,265,,,
,,,,,,,266,0,,,
,,,,,,,78,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,200,307,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,102,307,,,
,,,,,,,292,266,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,20,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,254,0,,,
,,,,,,,307,0,,,
,,,,,,,218,307,,,
,,,,,,,182,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,289,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,103,307,,,
,,,,,,,205,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,20,0,,,
,,,,,,,266,0,,,
,,,,,,,276,0,,,
,,,,,,,265,0,,,
,,,,,,,266,266,,,
,,,,,,,265,264,,,
,,,,,,,292,299,,,
,,,,,,,306,0,,,
,,,,,,,307,307,,,
,,,,,,,292,265,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,145,0,,,
,,,,,,,266,0,,,
,,,,,,,218,307,,,
,,,,,,,307,0,,,
,,,,,,,307,189,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,141,307,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,141,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,247,303,,,
,,,,,,,264,0,,,
,,,,,,,152,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,152,0,,,
,,,,,,,119,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,306,0,,,
,,,,,,,266,0,,,
,,,,,,,307,213,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,103,307,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,285,264,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,247,292,,,
,,,,,,,178,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,109,307,,,
,,,,,,,233,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,141,0,,,
,,,,,,,264,265,,,
,,,,,,,266,0,,,
,,,,,,,299,0,,,
,,,,,,,82,0,,,
,,,,,,,307,0,,,
,,,,,,,283,0,,,
,,,,,,,266,0,,,
,,,,,,,20,307,,,
,,,,,,,264,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,292,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,49,307,,,
,,,,,,,307,0,,,
,,,,,,,265,266,,,
,,,,,,,307,0,,,
,,,,,,,109,0,,,
,,,,,,,265,0,,,
,,,,,,,266,292,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,264,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,213,,,
,,,,,,,307,103,,,
,,,,,,,307,0,,,
,,,,,,,300,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,205,0,,,
,,,,,,,285,264,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,299,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,285,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,243,243,,,
,,,,,,,265,0,,,
,,,,,,,205,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,243,0,,,
,,,,,,,307,0,,,
,,,,,,,189,0,,,
,,,,,,,307,0,,,
,,,,,,,213,0,,,
,,,,,,,0,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,292,246,,,
,,,,,,,266,0,,,
,,,,,,,179,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,213,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,207,0,,,
,,,,,,,266,0,,,
,,,,,,,109,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,285,0,,,
,,,,,,,266,0,,,
,,,,,,,70,307,,,
,,,,,,,266,0,,,
,,,,,,,299,243,,,
,,,,,,,292,0,,,
,,,,,,,266,265,,,
,,,,,,,243,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,179,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,299,,,
,,,,,,,307,70,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,60,0,,,
,,,,,,,307,0,,,
,,,,,,,292,266,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,285,265,,,
,,,,,,,103,307,,,
,,,,,,,266,292,,,
,,,,,,,239,307,,,
,,,,,,,307,0,,,
,,,,,,,109,0,,,
,,,,,,,307,307,,,
,,,,,,,218,307,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,218,0,,,
,,,,,,,285,264,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,264,264,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,254,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,292,0,,,
,,,,,,,218,152,,,
,,,,,,,20,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,76,307,,,
,,,,,,,296,292,,,
,,,,,,,205,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,213,307,,,
,,,,,,,285,264,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,128,307,,,
,,,,,,,266,0,,,
,,,,,,,283,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,128,20,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,60,0,,,
,,,,,,,307,26,,,
,,,,,,,265,0,,,
,,,,,,,179,0,,,
,,,,,,,205,0,,,
,,,,,,,254,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,109,,,
,,,,,,,307,0,,,
,,,,,,,109,0,,,
,,,,,,,283,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,285,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,213,307,,,
,,,,,,,307,0,,,
,,,,,,,75,20,,,
,,,,,,,26,307,,,
,,,,,,,307,0,,,
,,,,,,,265,292,,,
,,,,,,,266,0,,,
,,,,,,,292,299,,,
,,,,,,,213,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,231,307,,,
,,,,,,,307,0,,,
,,,,,,,305,0,,,
,,,,,,,179,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,299,264,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,103,,,
,,,,,,,265,299,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,218,0,,,
,,,,,,,195,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,265,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,169,0,,,
,,,,,,,20,0,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,265,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,264,0,,,
,,,,,,,265,0,,,
,,,,,,,75,307,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,218,0,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,20,103,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,292,0,,,
,,,,,,,111,0,,,
,,,,,,,200,0,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,292,266,,,
,,,,,,,266,0,,,
,,,,,,,307,75,,,
,,,,,,,179,179,,,
,,,,,,,266,0,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,240,,,
,,,,,,,218,0,,,
,,,,,,,247,266,,,
,,,,,,,299,266,,,
,,,,,,,288,266,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,179,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,78,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,218,218,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,109,307,,,
,,,,,,,307,0,,,
,,,,,,,213,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,205,205,,,
,,,,,,,307,0,,,
,,,,,,,307,218,,,
,,,,,,,307,103,,,
,,,,,,,213,39,,,
,,,,,,,307,0,,,
,,,,,,,213,307,,,
,,,,,,,307,0,,,
,,,,,,,129,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,292,265,,,
,,,,,,,307,307,,,
,,,,,,,213,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,285,264,,,
,,,,,,,109,0,,,
,,,,,,,307,307,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,179,0,,,
,,,,,,,265,0,,,
,,,,,,,78,307,,,
,,,,,,,232,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,285,264,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,189,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,266,,,
,,,,,,,266,0,,,
,,,,,,,270,270,,,
,,,,,,,307,0,,,
,,,,,,,305,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,205,0,,,
,,,,,,,266,0,,,
,,,,,,,285,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,267,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,213,307,,,
,,,,,,,103,307,,,
,,,,,,,266,0,,,
,,,,,,,247,292,,,
,,,,,,,307,0,,,
,,,,,,,303,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,109,0,,,
,,,,,,,266,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,266,266,,,
,,,,,,,307,218,,,
,,,,,,,307,76,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,265,264,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,254,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,264,265,,,
,,,,,,,247,0,,,
,,,,,,,213,307,,,
,,,,,,,299,266,,,
,,,,,,,141,0,,,
,,,,,,,307,0,,,
,,,,,,,179,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,189,307,,,
,,,,,,,307,0,,,
,,,,,,,242,0,,,
,,,,,,,307,0,,,
,,,,,,,218,307,,,
,,,,,,,307,0,,,
,,,,,,,76,307,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,265,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,285,264,,,
,,,,,,,307,307,,,
,,,,,,,247,243,,,
,,,,,,,283,0,,,
,,,,,,,307,0,,,
,,,,,,,205,307,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,141,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,205,0,,,
,,,,,,,289,0,,,
,,,,,,,268,266,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,103,307,,,
,,,,,,,141,307,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,292,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,264,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,264,266,,,
,,,,,,,205,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,265,0,,,
,,,,,,,251,285,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,247,266,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,141,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,247,,,
,,,,,,,307,0,,,
,,,,,,,152,152,,,
,,,,,,,265,264,,,
,,,,,,,264,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,58,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,239,,,
,,,,,,,266,266,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,155,155,,,
,,,,,,,264,265,,,
,,,,,,,264,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,295,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,213,70,,,
,,,,,,,307,141,,,
,,,,,,,307,0,,,
,,,,,,,119,213,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,205,218,,,
,,,,,,,265,265,,,
,,,,,,,20,0,,,
,,,,,,,266,0,,,
,,,,,,,307,117,,,
,,,,,,,109,0,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,207,0,,,
,,,,,,,218,307,,,
,,,,,,,307,307,,,
,,,,,,,242,243,,,
,,,,,,,266,0,,,
,,,,,,,304,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,117,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,218,307,,,
,,,,,,,206,0,,,
,,,,,,,243,265,,,
,,,,,,,266,0,,,
,,,,,,,147,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,276,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,141,307,,,
,,,,,,,307,307,,,
,,,,,,,265,266,,,
,,,,,,,307,78,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,128,0,,,
,,,,,,,307,0,,,
,,,,,,,103,103,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,103,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,179,0,,,
,,,,,,,292,266,,,
,,,,,,,25,0,,,
,,,,,,,307,0,,,
,,,,,,,243,0,,,
,,,,,,,307,0,,,
,,,,,,,264,265,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,245,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,141,103,,,
,,,,,,,76,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,254,0,,,
,,,,,,,285,265,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,282,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,109,141,,,
,,,,,,,21,21,,,
,,,,,,,103,103,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,117,,,
,,,,,,,266,0,,,
,,,,,,,243,305,,,
,,,,,,,266,0,,,
,,,,,,,266,265,,,
,,,,,,,266,266,,,
,,,,,,,205,0,,,
,,,,,,,242,0,,,
,,,,,,,307,218,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,215,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,192,0,,,
,,,,,,,154,0,,,
,,,,,,,283,243,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,264,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,69,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,189,,,
,,,,,,,307,189,,,
,,,,,,,266,0,,,
,,,,,,,44,0,,,
,,,,,,,205,169,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,300,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,71,307,,,
,,,,,,,307,0,,,
,,,,,,,307,218,,,
,,,,,,,265,0,,,
,,,,,,,141,307,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,272,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,292,0,,,
,,,,,,,266,0,,,
,,,,,,,265,266,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,241,242,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,103,307,,,
,,,,,,,179,307,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,70,0,,,
,,,,,,,264,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,265,0,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,285,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,251,254,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,49,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,262,266,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,306,292,,,
,,,,,,,254,0,,,
,,,,,,,265,0,,,
,,,,,,,307,40,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,264,266,,,
,,,,,,,179,0,,,
,,,,,,,266,0,,,
,,,,,,,249,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,141,,,
,,,,,,,147,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,206,189,,,
,,,,,,,307,307,,,
,,,,,,,285,0,,,
,,,,,,,266,266,,,
